tab 	measurements
analysts	citations	description	dir_csd	dir_dec	dir_inc	experiment	instrument_codes	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	meas_n_orient	meas_temp	measurement	method_codes	quality	sequence	software_packages	specimen	standard	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp
AFP	This study		0.3	172.4	20.1	Y213-10a_LP-DIR-AF	lancaste 2022-04-19 17:06:43	1.54E-06	9.89E-09	4.73E-09	4.02E-09	8	273	Y213-10a_LP-DIR-AF-15	LT-AF-Z:LP-DIR-AF	g	322	pmagpy-4.2.50	Y213-10a	u	0.08	0	0	0	14	273
AFP	This study		0.4	176.9	23.2	Y213-11a_LP-DIR-T	lancaste 2022-03-24 16:03:31	4.93E-06	2.94E-08	1.87E-08	2.47E-08	8	273	Y213-11a_LP-DIR-T-16	LT-NO:LP-DIR-T	g	323	pmagpy-4.2.50	Y213-11a	u	0	0	0	0		273
AFP	This study		0.7	177.2	23	Y213-11a_LP-DIR-T	lancaste 2022-07-06 10:11:28	4.94E-06	4.21E-08	4.70E-08	3.07E-08	8	273	Y213-11a_LP-DIR-T-17	LT-NO:LP-DIR-T	g	324	pmagpy-4.2.50	Y213-11a	u	0	0	0	0	1	295
AFP	This study		0.5	179.8	23	Y213-11a_LP-DIR-T	lancaste 2022-07-06 13:09:21	4.74E-06	3.41E-08	2.19E-08	2.67E-08	8	273	Y213-11a_LP-DIR-T-18	LT-T-Z:LP-DIR-T	g	325	pmagpy-4.2.50	Y213-11a	u	0	0	0	0	2	373
AFP	This study		1.2	176.7	23.3	Y213-11a_LP-DIR-T	lancaste 2022-07-06 15:59:45	4.56E-06	2.84E-08	9.09E-08	2.00E-08	8	273	Y213-11a_LP-DIR-T-19	LT-T-Z:LP-DIR-T	g	326	pmagpy-4.2.50	Y213-11a	u	0	0	0	0	3	473
AFP	This study		0.4	177.4	23.2	Y213-11a_LP-DIR-T	lancaste 2022-07-08 10:02:23	4.45E-06	3.94E-08	1.72E-08	2.06E-08	8	273	Y213-11a_LP-DIR-T-20	LT-T-Z:LP-DIR-T	g	327	pmagpy-4.2.50	Y213-11a	u	0	0	0	0	4	573
AFP	This study		1.2	178.8	22.8	Y213-11a_LP-DIR-T	lancaste 2022-07-08 12:51:23	4.25E-06	3.70E-08	7.97E-08	2.59E-08	8	273	Y213-11a_LP-DIR-T-21	LT-T-Z:LP-DIR-T	g	328	pmagpy-4.2.50	Y213-11a	u	0	0	0	0	5	623
AFP	This study		1.3	178.5	21.8	Y213-11a_LP-DIR-T	lancaste 2022-07-08 16:23:02	8.46E-07	2.60E-08	1.46E-08	6.46E-09	8	273	Y213-11a_LP-DIR-T-22	LT-T-Z:LP-DIR-T	g	329	pmagpy-4.2.50	Y213-11a	u	0	0	0	0	6	673
AFP	This study		0.7	178.4	24.5	Y213-11a_LP-DIR-T	lancaste 2022-07-18 09:33:29	2.94E-07	1.71E-09	2.29E-09	2.55E-09	8	273	Y213-11a_LP-DIR-T-23	LT-T-Z:LP-DIR-T	g	33	pmagpy-4.2.50	Y213-11a	u	0	0	0	0	7	723
AFP	This study		0.9	161.2	11.1	Y213-11a_LP-DIR-T	lancaste 2022-07-18 12:03:18	4.46E-08	4.44E-10	3.83E-10	6.71E-10	8	273	Y213-11a_LP-DIR-T-24	LT-T-Z:LP-DIR-T	g	331	pmagpy-4.2.50	Y213-11a	u	0	0	0	0	8	748
AFP	This study		1	177	10.3	Y213-11a_LP-DIR-T	lancaste 2022-07-18 14:43:17	3.67E-08	5.77E-10	5.20E-10	4.60E-10	8	273	Y213-11a_LP-DIR-T-25	LT-T-Z:LP-DIR-T	g	332	pmagpy-4.2.50	Y213-11a	u	0	0	0	0	9	773
AFP	This study		1.3	189.5	28.2	Y213-11a_LP-DIR-T	lancaste 2022-07-18 17:05:24	3.00E-08	4.73E-10	4.83E-10	4.52E-10	8	273	Y213-11a_LP-DIR-T-26	LT-T-Z:LP-DIR-T	g	333	pmagpy-4.2.50	Y213-11a	u	0	0	0	0	1	788
AFP	This study		1.2	169.8	19.9	Y213-11a_LP-DIR-T	lancaste 2022-07-21 08:48:07	2.94E-08	4.74E-10	4.68E-10	4.56E-10	8	273	Y213-11a_LP-DIR-T-27	LT-T-Z:LP-DIR-T	g	334	pmagpy-4.2.50	Y213-11a	u	0	0	0	0	11	803
AFP	This study		1.3	188.4	32.1	Y213-11a_LP-DIR-T	lancaste 2022-07-21 13:37:12	2.91E-08	4.35E-10	4.92E-10	5.51E-10	8	273	Y213-11a_LP-DIR-T-28	LT-T-Z:LP-DIR-T	g	335	pmagpy-4.2.50	Y213-11a	u	0	0	0	0	12	813
AFP	This study		2.6	171.7	15.1	Y213-11a_LP-DIR-T	lancaste 2022-07-21 16:27:35	1.13E-08	3.54E-10	4.26E-10	4.02E-10	8	273	Y213-11a_LP-DIR-T-29	LT-T-Z:LP-DIR-T	g	336	pmagpy-4.2.50	Y213-11a	u	0	0	0	0	13	823
AFP	This study		0.7	198.2	30.1	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 14:52:47	1.65E-06	1.85E-08	1.60E-08	2.52E-09	8	273	Y213-1a_LP-DIR-AF-30	LT-NO:LP-DIR-AF	g	337	pmagpy-4.2.50	Y213-1a	u	0	0	0	0		273
AFP	This study		0.7	198.2	30	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 14:55:05	1.63E-06	1.94E-08	1.56E-08	6.45E-10	8	273	Y213-1a_LP-DIR-AF-31	LT-AF-Z:LP-DIR-AF	g	338	pmagpy-4.2.50	Y213-1a	u	0.0025	0	0	0	1	273
AFP	This study		1	198.1	30	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 14:57:23	1.58E-06	1.94E-08	2.22E-08	6.44E-10	8	273	Y213-1a_LP-DIR-AF-32	LT-AF-Z:LP-DIR-AF	g	339	pmagpy-4.2.50	Y213-1a	u	0.005	0	0	0	2	273
AFP	This study		0.9	198.1	29.8	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 14:59:41	1.50E-06	1.87E-08	1.89E-08	5.79E-10	8	273	Y213-1a_LP-DIR-AF-33	LT-AF-Z:LP-DIR-AF	g	34	pmagpy-4.2.50	Y213-1a	u	0.0075	0	0	0	3	273
AFP	This study		0.9	198.1	29.5	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 15:01:58	1.39E-06	1.75E-08	1.76E-08	5.81E-10	8	273	Y213-1a_LP-DIR-AF-34	LT-AF-Z:LP-DIR-AF	g	341	pmagpy-4.2.50	Y213-1a	u	0.01	0	0	0	4	273
AFP	This study		0.9	198.2	29.7	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 15:04:16	1.29E-06	1.62E-08	1.59E-08	5.70E-10	8	273	Y213-1a_LP-DIR-AF-35	LT-AF-Z:LP-DIR-AF	g	342	pmagpy-4.2.50	Y213-1a	u	0.0125	0	0	0	5	273
AFP	This study		0.9	198.3	29.5	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 15:06:34	1.18E-06	1.42E-08	1.41E-08	5.65E-10	8	273	Y213-1a_LP-DIR-AF-36	LT-AF-Z:LP-DIR-AF	g	343	pmagpy-4.2.50	Y213-1a	u	0.015	0	0	0	6	273
AFP	This study		0.7	197.7	29	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 15:09:08	9.86E-07	9.70E-09	1.03E-08	5.31E-10	8	273	Y213-1a_LP-DIR-AF-37	LT-AF-Z:LP-DIR-AF	g	344	pmagpy-4.2.50	Y213-1a	u	0.02	0	0	0	7	273
AFP	This study		0.6	198.2	28.7	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 15:11:26	8.26E-07	8.47E-09	7.11E-09	4.53E-10	8	273	Y213-1a_LP-DIR-AF-38	LT-AF-Z:LP-DIR-AF	g	345	pmagpy-4.2.50	Y213-1a	u	0.025	0	0	0	8	273
AFP	This study		0.6	198.2	28.3	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 15:13:44	6.55E-07	6.07E-09	5.67E-09	4.41E-10	8	273	Y213-1a_LP-DIR-AF-39	LT-AF-Z:LP-DIR-AF	g	346	pmagpy-4.2.50	Y213-1a	u	0.03	0	0	0	9	273
AFP	This study		0.6	198.8	27	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 15:16:02	4.76E-07	4.10E-09	3.61E-09	3.39E-10	8	273	Y213-1a_LP-DIR-AF-40	LT-AF-Z:LP-DIR-AF	g	347	pmagpy-4.2.50	Y213-1a	u	0.04	0	0	0	1	273
AFP	This study		0.7	197.9	27.4	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 15:18:21	3.45E-07	3.20E-09	3.65E-09	3.39E-10	8	273	Y213-1a_LP-DIR-AF-41	LT-AF-Z:LP-DIR-AF	g	348	pmagpy-4.2.50	Y213-1a	u	0.05	0	0	0	11	273
AFP	This study		0.6	199	26.5	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 15:20:39	2.67E-07	2.03E-09	2.15E-09	2.64E-10	8	273	Y213-1a_LP-DIR-AF-42	LT-AF-Z:LP-DIR-AF	g	349	pmagpy-4.2.50	Y213-1a	u	0.06	0	0	0	12	273
AFP	This study		0.6	198.7	27.3	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 15:22:57	2.05E-07	1.75E-09	1.75E-09	2.34E-10	8	273	Y213-1a_LP-DIR-AF-43	LT-AF-Z:LP-DIR-AF	g	35	pmagpy-4.2.50	Y213-1a	u	0.07	0	0	0	13	273
AFP	This study		0.5	199.9	27	Y213-1a_LP-DIR-AF	lancaste 2022-03-23 15:25:16	1.68E-07	1.12E-09	1.15E-09	1.45E-10	8	273	Y213-1a_LP-DIR-AF-44	LT-AF-Z:LP-DIR-AF	g	351	pmagpy-4.2.50	Y213-1a	u	0.08	0	0	0	14	273
AFP	This study		0.5	199.7	30.1	Y213-1b_LP-DIR-T	lancaste 2022-03-24 15:41:06	4.47E-07	2.50E-09	2.48E-09	2.12E-09	8	273	Y213-1b_LP-DIR-T-45	LT-NO:LP-DIR-T	g	352	pmagpy-4.2.50	Y213-1b	u	0	0	0	0		273
AFP	This study		1.7	198.8	29.4	Y213-1b_LP-DIR-T	lancaste 2022-04-27 15:06:25	4.50E-07	9.46E-09	8.47E-09	4.82E-09	8	273	Y213-1b_LP-DIR-T-46	LT-NO:LP-DIR-T	g	353	pmagpy-4.2.50	Y213-1b	u	0	0	0	0	1	273
AFP	This study		1.4	198.8	29.6	Y213-1b_LP-DIR-T	lancaste 2022-04-28 12:01:46	4.35E-07	8.36E-09	5.99E-09	4.97E-09	8	273	Y213-1b_LP-DIR-T-47	LT-T-Z:LP-DIR-T	g	354	pmagpy-4.2.50	Y213-1b	u	0	0	0	0	2	373
AFP	This study		1.8	200.1	29.9	Y213-1b_LP-DIR-T	lancaste 2022-04-28 15:12:17	4.04E-07	9.08E-09	8.69E-09	4.36E-09	8	273	Y213-1b_LP-DIR-T-48	LT-T-Z:LP-DIR-T	g	355	pmagpy-4.2.50	Y213-1b	u	0	0	0	0	3	473
AFP	This study		1.4	200.1	30	Y213-1b_LP-DIR-T	lancaste 2022-04-28 18:47:25	3.94E-07	7.57E-09	4.50E-09	4.45E-09	8	273	Y213-1b_LP-DIR-T-49	LT-T-Z:LP-DIR-T	g	356	pmagpy-4.2.50	Y213-1b	u	0	0	0	0	4	523
AFP	This study		2.4	199	30	Y213-1b_LP-DIR-T	lancaste 2022-04-29 17:25:10	3.84E-07	1.01E-08	1.19E-08	4.18E-09	8	273	Y213-1b_LP-DIR-T-50	LT-T-Z:LP-DIR-T	g	357	pmagpy-4.2.50	Y213-1b	u	0	0	0	0	5	573
AFP	This study		3	198.8	30.2	Y213-1b_LP-DIR-T	lancaste 2022-05-02 14:54:14	3.80E-07	1.10E-08	1.65E-08	4.23E-09	8	273	Y213-1b_LP-DIR-T-51	LT-T-Z:LP-DIR-T	g	358	pmagpy-4.2.50	Y213-1b	u	0	0	0	0	6	623
AFP	This study		2.3	198	30.2	Y213-1b_LP-DIR-T	lancaste 2022-05-02 18:44:56	3.79E-07	8.96E-09	1.18E-08	4.41E-09	8	273	Y213-1b_LP-DIR-T-52	LT-T-Z:LP-DIR-T	g	359	pmagpy-4.2.50	Y213-1b	u	0	0	0	0	7	673
AFP	This study		1	194.2	34.9	Y213-1b_LP-DIR-T	lancaste 2022-05-03 18:34:33	2.29E-08	3.29E-10	2.83E-10	2.00E-10	8	273	Y213-1b_LP-DIR-T-53	LT-T-Z:LP-DIR-T	g	36	pmagpy-4.2.50	Y213-1b	u	0	0	0	0	8	723
AFP	This study		1.2	200.3	32.5	Y213-1b_LP-DIR-T	lancaste 2022-05-03 22:29:09	1.79E-08	3.46E-10	2.80E-10	1.13E-10	8	273	Y213-1b_LP-DIR-T-54	LT-T-Z:LP-DIR-T	g	361	pmagpy-4.2.50	Y213-1b	u	0	0	0	0	9	748
AFP	This study		1.1	206.9	28.8	Y213-1b_LP-DIR-T	lancaste 2022-05-05 11:33:54	1.23E-08	1.67E-10	1.65E-10	1.44E-10	8	273	Y213-1b_LP-DIR-T-55	LT-T-Z:LP-DIR-T	g	362	pmagpy-4.2.50	Y213-1b	u	0	0	0	0	1	773
AFP	This study		2	206.7	11.4	Y213-1b_LP-DIR-T	lancaste 2022-05-10 17:19:00	7.29E-09	2.62E-10	2.12E-10	1.03E-10	8	273	Y213-1b_LP-DIR-T-56	LT-T-Z:LP-DIR-T	g	363	pmagpy-4.2.50	Y213-1b	u	0	0	0	0	11	793
AFP	This study		0.4	197.4	40.9	Y213-2a_LP-DIR-T	lancaste 2022-03-24 15:43:13	2.13E-05	9.82E-08	9.15E-08	6.14E-08	8	273	Y213-2a_LP-DIR-T-57	LT-NO:LP-DIR-T	g	364	pmagpy-4.2.50	Y213-2a	u	0	0	0	0		273
AFP	This study		0.8	198.4	40.9	Y213-2a_LP-DIR-T	lancaste 2022-07-06 10:09:30	2.13E-05	1.39E-07	2.39E-07	7.73E-08	8	273	Y213-2a_LP-DIR-T-58	LT-T-Z:LP-DIR-T	g	365	pmagpy-4.2.50	Y213-2a	u	0	0	0	0	1	599.8
AFP	This study		0.5	195.8	40.8	Y213-2a_LP-DIR-T	lancaste 2022-07-06 13:07:21	2.13E-05	1.20E-07	1.41E-07	6.75E-08	8	273	Y213-2a_LP-DIR-T-59	LT-T-Z:LP-DIR-T	g	366	pmagpy-4.2.50	Y213-2a	u	0	0	0	0	2	373
AFP	This study		1	196.4	40.8	Y213-2a_LP-DIR-T	lancaste 2022-07-06 15:57:48	2.13E-05	1.63E-07	3.24E-07	6.74E-08	8	273	Y213-2a_LP-DIR-T-60	LT-T-Z:LP-DIR-T	g	367	pmagpy-4.2.50	Y213-2a	u	0	0	0	0	3	473
AFP	This study		1.4	199.7	40.9	Y213-2a_LP-DIR-T	lancaste 2022-07-08 10:00:15	2.15E-05	2.09E-07	4.67E-07	7.07E-08	8	273	Y213-2a_LP-DIR-T-61	LT-T-Z:LP-DIR-T	g	368	pmagpy-4.2.50	Y213-2a	u	0	0	0	0	4	573
AFP	This study		0.6	198.3	40.8	Y213-2a_LP-DIR-T	lancaste 2022-07-08 12:49:14	2.19E-05	1.38E-07	1.99E-07	6.89E-08	8	273	Y213-2a_LP-DIR-T-62	LT-T-Z:LP-DIR-T	g	369	pmagpy-4.2.50	Y213-2a	u	0	0	0	0	5	623
AFP	This study		0.4	197.5	40.4	Y213-2a_LP-DIR-T	lancaste 2022-07-08 16:20:41	1.09E-05	7.75E-08	5.26E-08	2.59E-08	8	273	Y213-2a_LP-DIR-T-63	LT-T-Z:LP-DIR-T	g	37	pmagpy-4.2.50	Y213-2a	u	0	0	0	0	6	673
AFP	This study		0.5	192.4	43	Y213-2a_LP-DIR-T	lancaste 2022-07-18 09:31:11	3.43E-07	3.62E-09	1.18E-09	1.77E-10	8	273	Y213-2a_LP-DIR-T-64	LT-T-Z:LP-DIR-T	g	371	pmagpy-4.2.50	Y213-2a	u	0	0	0	0	7	723
AFP	This study		0.5	194.9	45.8	Y213-2a_LP-DIR-T	lancaste 2022-07-18 12:01:00	7.24E-08	3.96E-10	5.15E-10	1.33E-10	8	273	Y213-2a_LP-DIR-T-65	LT-T-Z:LP-DIR-T	g	372	pmagpy-4.2.50	Y213-2a	u	0	0	0	0	8	748
AFP	This study		0.6	217.4	27.9	Y213-2a_LP-DIR-T	lancaste 2022-07-18 14:40:58	4.73E-08	1.50E-10	5.57E-10	2.36E-10	8	273	Y213-2a_LP-DIR-T-66	LT-T-Z:LP-DIR-T	g	373	pmagpy-4.2.50	Y213-2a	u	0	0	0	0	9	773
AFP	This study		0.3	183.2	22.6	Y213-3a_LP-DIR-AF	lancaste 2022-03-24 15:45:27	4.80E-05	2.79E-07	2.13E-07	1.42E-07	8	273	Y213-3a_LP-DIR-AF-67	LT-NO:LP-DIR-AF	g	374	pmagpy-4.2.50	Y213-3a	u	0	0	0	0		273
AFP	This study		0.4	183.7	22.7	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 15:37:44	4.79E-05	2.86E-07	2.79E-07	1.68E-07	8	273	Y213-3a_LP-DIR-AF-68	LT-NO:LP-DIR-AF	g	375	pmagpy-4.2.50	Y213-3a	u	0	0	0	0	1	273
AFP	This study		0.4	183.7	22.6	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 15:40:02	4.79E-05	2.88E-07	3.29E-07	1.04E-07	8	273	Y213-3a_LP-DIR-AF-69	LT-AF-Z:LP-DIR-AF	g	376	pmagpy-4.2.50	Y213-3a	u	0.0025	0	0	0	2	273
AFP	This study		0.2	183.7	22.6	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 15:42:20	4.77E-05	2.72E-07	1.08E-07	9.61E-08	8	273	Y213-3a_LP-DIR-AF-70	LT-AF-Z:LP-DIR-AF	g	377	pmagpy-4.2.50	Y213-3a	u	0.005	0	0	0	3	273
AFP	This study		0.3	183.8	22.5	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 15:44:38	4.71E-05	2.72E-07	1.49E-07	9.08E-08	8	273	Y213-3a_LP-DIR-AF-71	LT-AF-Z:LP-DIR-AF	g	378	pmagpy-4.2.50	Y213-3a	u	0.0075	0	0	0	4	273
AFP	This study		0.3	183.6	22.5	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 15:46:56	4.61E-05	2.68E-07	2.16E-07	8.99E-08	8	273	Y213-3a_LP-DIR-AF-72	LT-AF-Z:LP-DIR-AF	g	379	pmagpy-4.2.50	Y213-3a	u	0.01	0	0	0	5	273
AFP	This study		0.3	183.8	22.5	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 15:49:14	4.48E-05	2.62E-07	2.17E-07	8.82E-08	8	273	Y213-3a_LP-DIR-AF-73	LT-AF-Z:LP-DIR-AF	g	38	pmagpy-4.2.50	Y213-3a	u	0.0125	0	0	0	6	273
AFP	This study		0.3	183.9	22.4	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 15:51:32	4.31E-05	2.53E-07	2.11E-07	8.45E-08	8	273	Y213-3a_LP-DIR-AF-74	LT-AF-Z:LP-DIR-AF	g	381	pmagpy-4.2.50	Y213-3a	u	0.015	0	0	0	7	273
AFP	This study		0.4	184.1	22.3	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 15:53:49	3.91E-05	2.32E-07	2.69E-07	7.71E-08	8	273	Y213-3a_LP-DIR-AF-75	LT-AF-Z:LP-DIR-AF	g	382	pmagpy-4.2.50	Y213-3a	u	0.02	0	0	0	8	273
AFP	This study		0.3	184.3	22.3	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 15:56:08	3.45E-05	2.04E-07	1.72E-07	6.85E-08	8	273	Y213-3a_LP-DIR-AF-76	LT-AF-Z:LP-DIR-AF	g	383	pmagpy-4.2.50	Y213-3a	u	0.025	0	0	0	9	273
AFP	This study		0.3	184.3	22.1	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 15:58:25	2.83E-05	1.62E-07	9.02E-08	5.69E-08	8	273	Y213-3a_LP-DIR-AF-77	LT-AF-Z:LP-DIR-AF	g	384	pmagpy-4.2.50	Y213-3a	u	0.03	0	0	0	1	273
AFP	This study		0.4	185.5	21.7	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 16:00:43	2.08E-05	1.15E-07	1.37E-07	4.22E-08	8	273	Y213-3a_LP-DIR-AF-78	LT-AF-Z:LP-DIR-AF	g	385	pmagpy-4.2.50	Y213-3a	u	0.04	0	0	0	11	273
AFP	This study		0.3	185.8	21.9	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 16:03:01	1.47E-05	8.46E-08	6.74E-08	2.98E-08	8	273	Y213-3a_LP-DIR-AF-79	LT-AF-Z:LP-DIR-AF	g	386	pmagpy-4.2.50	Y213-3a	u	0.05	0	0	0	12	273
AFP	This study		0.4	185.7	21.8	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 16:05:19	1.05E-05	6.13E-08	5.55E-08	2.16E-08	8	273	Y213-3a_LP-DIR-AF-80	LT-AF-Z:LP-DIR-AF	g	387	pmagpy-4.2.50	Y213-3a	u	0.06	0	0	0	13	273
AFP	This study		0.3	186	22	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 16:07:37	7.69E-06	4.38E-08	3.64E-08	1.59E-08	8	273	Y213-3a_LP-DIR-AF-81	LT-AF-Z:LP-DIR-AF	g	388	pmagpy-4.2.50	Y213-3a	u	0.07	0	0	0	14	273
AFP	This study		0.5	189	22.6	Y213-3a_LP-DIR-AF	lancaste 2022-04-22 16:09:55	5.72E-06	3.57E-08	3.84E-08	1.14E-08	8	273	Y213-3a_LP-DIR-AF-82	LT-AF-Z:LP-DIR-AF	g	389	pmagpy-4.2.50	Y213-3a	u	0.08	0	0	0	15	273
AFP	This study		0.5	192.5	10.2	Y213-4a_LP-DIR-AF	lancaste 2022-03-24 15:47:45	1.65E-06	4.34E-09	1.15E-08	9.69E-09	8	273	Y213-4a_LP-DIR-AF-83	LT-NO:LP-DIR-AF	g	39	pmagpy-4.2.50	Y213-4a	u	0	0	0	0		273
AFP	This study		0.5	193.3	9.8	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:16:06	1.64E-06	4.14E-09	8.81E-09	1.12E-08	8	273	Y213-4a_LP-DIR-AF-84	LT-NO:LP-DIR-AF	g	391	pmagpy-4.2.50	Y213-4a	u	0	0	0	0	1	273
AFP	This study		0.3	193.8	9.6	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:18:28	1.63E-06	3.68E-09	3.95E-09	8.09E-09	8	273	Y213-4a_LP-DIR-AF-85	LT-AF-Z:LP-DIR-AF	g	392	pmagpy-4.2.50	Y213-4a	u	0.0025	0	0	0	2	273
AFP	This study		0.4	193.8	9.4	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:20:50	1.58E-06	3.95E-09	8.83E-09	7.87E-09	8	273	Y213-4a_LP-DIR-AF-86	LT-AF-Z:LP-DIR-AF	g	393	pmagpy-4.2.50	Y213-4a	u	0.005	0	0	0	3	273
AFP	This study		0.4	193.7	9.4	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:23:12	1.51E-06	3.90E-09	6.78E-09	7.42E-09	8	273	Y213-4a_LP-DIR-AF-87	LT-AF-Z:LP-DIR-AF	g	394	pmagpy-4.2.50	Y213-4a	u	0.0075	0	0	0	4	273
AFP	This study		0.5	193.4	9.6	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:25:34	1.40E-06	4.59E-09	8.29E-09	6.73E-09	8	273	Y213-4a_LP-DIR-AF-88	LT-AF-Z:LP-DIR-AF	g	395	pmagpy-4.2.50	Y213-4a	u	0.01	0	0	0	5	273
AFP	This study		0.4	193.1	9.5	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:27:56	1.30E-06	3.34E-09	6.32E-09	6.16E-09	8	273	Y213-4a_LP-DIR-AF-89	LT-AF-Z:LP-DIR-AF	g	396	pmagpy-4.2.50	Y213-4a	u	0.0125	0	0	0	6	273
AFP	This study		0.4	192.9	9.8	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:30:19	1.20E-06	3.54E-09	5.70E-09	5.58E-09	8	273	Y213-4a_LP-DIR-AF-90	LT-AF-Z:LP-DIR-AF	g	397	pmagpy-4.2.50	Y213-4a	u	0.015	0	0	0	7	273
AFP	This study		0.5	192.1	9.9	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:32:40	1.04E-06	3.96E-09	6.63E-09	4.60E-09	8	273	Y213-4a_LP-DIR-AF-91	LT-AF-Z:LP-DIR-AF	g	398	pmagpy-4.2.50	Y213-4a	u	0.02	0	0	0	8	273
AFP	This study		0.3	192.1	10.1	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:35:02	9.14E-07	2.52E-09	3.67E-09	3.83E-09	8	273	Y213-4a_LP-DIR-AF-92	LT-AF-Z:LP-DIR-AF	g	399	pmagpy-4.2.50	Y213-4a	u	0.025	0	0	0	9	273
AFP	This study		0.5	192.9	9.9	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:37:24	7.95E-07	3.34E-09	5.60E-09	3.28E-09	8	273	Y213-4a_LP-DIR-AF-93	LT-AF-Z:LP-DIR-AF	g	4	pmagpy-4.2.50	Y213-4a	u	0.03	0	0	0	1	273
AFP	This study		0.2	191.1	10.1	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:39:46	6.77E-07	1.83E-09	6.07E-10	2.69E-09	8	273	Y213-4a_LP-DIR-AF-94	LT-AF-Z:LP-DIR-AF	g	401	pmagpy-4.2.50	Y213-4a	u	0.04	0	0	0	11	273
AFP	This study		0.4	191.1	10.5	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:42:09	5.79E-07	2.36E-09	3.38E-09	2.21E-09	8	273	Y213-4a_LP-DIR-AF-95	LT-AF-Z:LP-DIR-AF	g	402	pmagpy-4.2.50	Y213-4a	u	0.05	0	0	0	12	273
AFP	This study		0.3	191.7	10.4	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:44:31	5.24E-07	1.62E-09	1.97E-09	1.96E-09	8	273	Y213-4a_LP-DIR-AF-96	LT-AF-Z:LP-DIR-AF	g	403	pmagpy-4.2.50	Y213-4a	u	0.06	0	0	0	13	273
AFP	This study		0.3	191.4	10.8	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:46:53	4.83E-07	1.72E-09	1.65E-09	1.74E-09	8	273	Y213-4a_LP-DIR-AF-97	LT-AF-Z:LP-DIR-AF	g	404	pmagpy-4.2.50	Y213-4a	u	0.07	0	0	0	14	273
AFP	This study		0.3	191.6	10.6	Y213-4a_LP-DIR-AF	lancaste 2022-04-06 14:49:16	4.59E-07	1.70E-09	1.27E-09	1.59E-09	8	273	Y213-4a_LP-DIR-AF-98	LT-AF-Z:LP-DIR-AF	g	405	pmagpy-4.2.50	Y213-4a	u	0.08	0	0	0	15	273
AFP	This study		0.4	162.7	42.8	Y213-5a_LP-DIR-AF	lancaste 2022-03-24 15:50:27	1.18E-05	8.43E-08	4.05E-08	3.11E-08	8	273	Y213-5a_LP-DIR-AF-99	LT-NO:LP-DIR-AF	g	406	pmagpy-4.2.50	Y213-5a	u	0	0	0	0		273
AFP	This study		0.3	161.9	42.8	Y213-5a_LP-DIR-AF	lancaste 2022-04-19 16:04:41	1.18E-05	7.67E-08	2.10E-08	3.07E-08	8	273	Y213-5a_LP-DIR-AF-100	LT-NO:LP-DIR-AF	g	407	pmagpy-4.2.50	Y213-5a	u	0	0	0	0	1	273
